Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
11.0165053125,0,0x20,0x01,Write,ACK
11.0167520625,0,0x20,0xBB,Write,ACK
11.016999,0,0x20,0x01,Write,ACK
11.0177,1,0x20,0x5A,Read,ACK
11.0179721875,1,0x20,0x01,Read,ACK
11.0182435,1,0x20,0x5B,Read,NAK
11.01913025,2,0x20,0x01,Write,ACK
11.019377,2,0x20,0x97,Write,ACK
11.0196236875,2,0x20,0x0A,Write,ACK
11.0203485625,3,0x20,0x5A,Read,ACK
11.0206206875,3,0x20,0x00,Read,ACK
11.020892875,3,0x20,0x00,Read,ACK
11.02116525,3,0x20,0x02,Read,ACK
11.0214374375,3,0x20,0x01,Read,ACK
11.02170975,3,0x20,0x00,Read,ACK
11.0219819375,3,0x20,0x00,Read,ACK
11.0222545,3,0x20,0x00,Read,ACK
11.0225266875,3,0x20,0x00,Read,ACK
11.0227988125,3,0x20,0x00,Read,ACK
11.0230711875,3,0x20,0x00,Read,ACK
11.023342,3,0x20,0x59,Read,NAK
11.0242088125,4,0x20,0x01,Write,ACK
11.024455625,4,0x20,0xA1,Write,ACK
11.0247025625,4,0x20,0x08,Write,ACK
11.025422,5,0x20,0x5A,Read,ACK
11.025694375,5,0x20,0x00,Read,ACK
11.0259669375,5,0x20,0x00,Read,ACK
11.0262608125,5,0x20,0x00,Read,ACK
11.026588625,5,0x20,0x00,Read,ACK
11.0268625,5,0x20,0x00,Read,ACK
11.027134625,5,0x20,0x00,Read,ACK
11.027407,5,0x20,0x00,Read,ACK
11.027679375,5,0x20,0x00,Read,ACK
11.0279505,5,0x20,0x5A,Read,NAK
11.029036375,6,0x20,0x01,Write,ACK
11.0292833125,6,0x20,0xA9,Write,ACK
11.0295300625,6,0x20,0x0A,Write,ACK
11.029778,6,0x20,0x00,Write,ACK
11.0300246875,6,0x20,0x00,Write,ACK
11.0302715,6,0x20,0x02,Write,ACK
11.0305184375,6,0x20,0x01,Write,ACK
11.030765375,6,0x20,0x00,Write,ACK
11.031012125,6,0x20,0x00,Write,ACK
11.0312588125,6,0x20,0x00,Write,ACK
11.0315058125,6,0x20,0x00,Write,ACK
11.031753375,6,0x20,0x00,Write,ACK
11.032000125,6,0x20,0x00,Write,ACK
11.03224725,6,0x20,0xE1,Write,ACK
11.0329733125,7,0x20,0x5A,Read,ACK
11.03324425,7,0x20,0x5A,Read,NAK
11.0342703125,8,0x20,0x01,Write,ACK
11.0345170625,8,0x20,0xB3,Write,ACK
11.034764,8,0x20,0x08,Write,ACK
11.0350113125,8,0x20,0x00,Write,ACK
11.0352580625,8,0x20,0x00,Write,ACK
11.0355048125,8,0x20,0x00,Write,ACK
11.0357516875,8,0x20,0x00,Write,ACK
11.035998875,8,0x20,0x00,Write,ACK
11.036245625,8,0x20,0x00,Write,ACK
11.036492375,8,0x20,0x00,Write,ACK
11.0367391875,8,0x20,0x00,Write,ACK
11.036986125,8,0x20,0xFA,Write,ACK
11.0377069375,9,0x20,0x5A,Read,ACK
11.0379776875,9,0x20,0x5A,Read,NAK
11.0390096875,10,0x20,0x01,Write,ACK
11.0392564375,10,0x20,0xBB,Write,ACK
11.0395031875,10,0x20,0x03,Write,ACK
11.0397505625,10,0x20,0x02,Write,ACK
11.0399975,10,0x20,0x25,Write,ACK
11.0402444375,10,0x20,0x00,Write,ACK
11.040491375,10,0x20,0xDE,Write,ACK
11.0411991875,11,0x20,0x5A,Read,ACK
11.0414701875,11,0x20,0x5A,Read,NAK
11.0459814375,28,0x18,0x30,Write,NAK
11.046973375,29,0x21,0x01,Write,ACK
11.047221375,29,0x21,0x48,Write,ACK
11.047469375,29,0x21,0x05,Write,ACK
11.048182375,30,0x21,0x5A,Read,ACK
11.0484569375,30,0x21,0x7F,Read,ACK
11.0487313125,30,0x21,0x00,Read,ACK
11.0490058125,30,0x21,0x00,Read,ACK
11.04928025,30,0x21,0xC0,Read,ACK
11.0495548125,30,0x21,0x17,Read,ACK
11.04982775,30,0x21,0xF2,Read,NAK
11.0542100625,47,0x36,0x6C,Write,NAK
11.0552216875,48,0x20,0x01,Write,ACK
11.0554686875,48,0x20,0x3A,Write,ACK
11.055715625,48,0x20,0x0A,Write,ACK
11.055963,48,0x20,0x00,Write,ACK
11.0562099375,48,0x20,0x00,Write,ACK
11.0564568125,48,0x20,0x01,Write,ACK
11.056703625,48,0x20,0x00,Write,ACK
11.056950375,48,0x20,0x00,Write,ACK
11.0571973125,48,0x20,0x00,Write,ACK
11.05744425,48,0x20,0xBF,Write,ACK
11.0576914375,48,0x20,0x32,Write,ACK
11.0579381875,48,0x20,0x00,Write,ACK
11.058184875,48,0x20,0x10,Write,ACK
11.0584318125,48,0x20,0xED,Write,ACK
11.059158125,49,0x20,0x5A,Read,ACK
11.0595688125,49,0x20,0x5A,Read,NAK
11.060582375,50,0x20,0x01,Write,ACK
11.060829125,50,0x20,0x62,Write,ACK
11.0610758125,50,0x20,0x09,Write,ACK
11.06179725,51,0x20,0x5A,Read,ACK
11.062069625,51,0x20,0x20,Read,ACK
11.06234175,51,0x20,0x38,Read,ACK
11.062614375,51,0x20,0x33,Read,ACK
11.0628865,51,0x20,0x46,Read,ACK
11.0631588125,51,0x20,0x20,Read,ACK
11.06343125,51,0x20,0x38,Read,ACK
11.063703625,51,0x20,0x36,Read,ACK
11.0639756875,51,0x20,0x46,Read,ACK
11.064247875,51,0x20,0x88,Read,ACK
11.064519125,51,0x20,0xD7,Read,NAK
11.0655198125,52,0x20,0x01,Write,ACK
11.0657668125,52,0x20,0x6B,Write,ACK
11.0660135625,52,0x20,0x02,Write,ACK
11.0667174375,53,0x20,0x5A,Read,ACK
11.06699,53,0x20,0x00,Read,ACK
11.067262125,53,0x20,0xC4,Read,ACK
11.067533125,53,0x20,0x9E,Read,NAK
11.0685836875,54,0x20,0x01,Write,ACK
11.0688304375,54,0x20,0x39,Write,ACK
11.0690774375,54,0x20,0x06,Write,ACK
11.06979125,55,0x20,0x5A,Read,ACK
11.0700634375,55,0x20,0x00,Read,ACK
11.0703356875,55,0x20,0x00,Read,ACK
11.070607875,55,0x20,0x00,Read,ACK
11.0708805,55,0x20,0x02,Read,ACK
11.0711528125,55,0x20,0x00,Read,ACK
11.0714251875,55,0x20,0x00,Read,ACK
11.071696,55,0x20,0x58,Read,NAK
11.073130625,56,0x22,0x00,Write,ACK
11.0733208125,56,0x22,0x02,Write,ACK
11.07351175,56,0x22,0x03,Write,ACK
11.0739296875,57,0x22,0x5A,Read,ACK
11.0741220625,57,0x22,0x00,Read,ACK
11.0743140625,57,0x22,0x00,Read,ACK
11.0745061875,57,0x22,0x00,Read,ACK
11.0746975625,57,0x22,0x5A,Read,NAK
11.0770873125,58,0x21,0x01,Write,ACK
11.0773349375,58,0x21,0x46,Write,ACK
11.0775829375,58,0x21,0x02,Write,ACK
11.077831125,58,0x21,0x07,Write,ACK
11.078078875,58,0x21,0x08,Write,ACK
11.0783266875,58,0x21,0x08,Write,ACK
11.079031875,59,0x21,0x5A,Read,ACK
11.0793050625,59,0x21,0x5A,Read,NAK
11.083575375,76,0x36,0x6C,Write,NAK
11.0878345,93,0x44,0x88,Write,NAK
11.0889646875,94,0x20,0x02,Write,ACK
11.0892114375,94,0x20,0x00,Write,ACK
11.0894581875,94,0x20,0x01,Write,ACK
11.0897055,94,0x20,0x01,Write,ACK
11.0899525,94,0x20,0x42,Write,ACK
11.0906638125,95,0x20,0x5A,Read,ACK
11.09093525,95,0x20,0x5A,Read,NAK
11.092006125,96,0x20,0x02,Write,ACK
11.0922530625,96,0x20,0x01,Write,ACK
11.09249975,96,0x20,0x03,Write,ACK
11.0928964375,96,0x20,0x00,Write,ACK
11.09322225,96,0x20,0x00,Write,ACK
11.0934705625,96,0x20,0x00,Write,ACK
11.0937175,96,0x20,0x40,Write,ACK
11.094426375,97,0x20,0x5A,Read,ACK
11.0946973125,97,0x20,0x5A,Read,NAK
11.099643625,114,0x3E,0x7C,Write,NAK
11.103843625,131,0x3E,0x7C,Write,NAK
11.108048375,148,0x44,0x88,Write,NAK
11.116574375,149,0x20,0x01,Write,ACK
11.116821125,149,0x20,0xBB,Write,ACK
11.1170683125,149,0x20,0x01,Write,ACK
11.1177695,150,0x20,0x5A,Read,ACK
11.1180416875,150,0x20,0x02,Read,ACK
11.1183124375,150,0x20,0x58,Read,NAK
11.1192091875,151,0x20,0x01,Write,ACK
11.119456125,151,0x20,0x97,Write,ACK
11.1197028125,151,0x20,0x0A,Write,ACK
11.120426875,152,0x20,0x5A,Read,ACK
11.12069925,152,0x20,0x00,Read,ACK
11.120971625,152,0x20,0x00,Read,ACK
11.121244,152,0x20,0x02,Read,ACK
11.1215161875,152,0x20,0x01,Read,ACK
11.1217885625,152,0x20,0x00,Read,ACK
11.1220606875,152,0x20,0x00,Read,ACK
11.1223328125,152,0x20,0x00,Read,ACK
11.12260525,152,0x20,0x00,Read,ACK
11.122877375,152,0x20,0x00,Read,ACK
11.1231496875,152,0x20,0x00,Read,ACK
11.1234205,152,0x20,0x59,Read,NAK
11.1242864375,153,0x20,0x01,Write,ACK
11.124533375,153,0x20,0xA1,Write,ACK
11.1247803125,153,0x20,0x08,Write,ACK
11.1254996875,154,0x20,0x5A,Read,ACK
11.125771875,154,0x20,0x00,Read,ACK
11.1260443125,154,0x20,0x00,Read,ACK
11.126328625,154,0x20,0x00,Read,ACK
11.1266564375,154,0x20,0x00,Read,ACK
11.1269308125,154,0x20,0x00,Read,ACK
11.127203,154,0x20,0x00,Read,ACK
11.127475375,154,0x20,0x00,Read,ACK
11.1277476875,154,0x20,0x00,Read,ACK
11.1280185,154,0x20,0x5A,Read,NAK
11.129120375,155,0x20,0x01,Write,ACK
11.1293673125,155,0x20,0xA9,Write,ACK
11.1296140625,155,0x20,0x0A,Write,ACK
11.129861375,155,0x20,0x00,Write,ACK
11.1301083125,155,0x20,0x00,Write,ACK
11.1303550625,155,0x20,0x02,Write,ACK
11.1306020625,155,0x20,0x01,Write,ACK
11.13084875,155,0x20,0x00,Write,ACK
11.131095875,155,0x20,0x00,Write,ACK
11.1313426875,155,0x20,0x00,Write,ACK
11.1315898125,155,0x20,0x00,Write,ACK
11.131837,155,0x20,0x00,Write,ACK
11.1320836875,155,0x20,0x00,Write,ACK
11.132330625,155,0x20,0xE1,Write,ACK
11.1330566875,156,0x20,0x5A,Read,ACK
11.1333276875,156,0x20,0x5A,Read,NAK
11.1343583125,157,0x20,0x01,Write,ACK
11.13460525,157,0x20,0xB3,Write,ACK
11.1348521875,157,0x20,0x08,Write,ACK
11.1350995625,157,0x20,0x00,Write,ACK
11.1353463125,157,0x20,0x00,Write,ACK
11.1355934375,157,0x20,0x00,Write,ACK
11.1358405625,157,0x20,0x00,Write,ACK
11.1360873125,157,0x20,0x00,Write,ACK
11.1363343125,157,0x20,0x00,Write,ACK
11.136581625,157,0x20,0x00,Write,ACK
11.136828375,157,0x20,0x00,Write,ACK
11.1370753125,157,0x20,0xFA,Write,ACK
11.1377961875,158,0x20,0x5A,Read,ACK
11.138079125,158,0x20,0x5A,Read,NAK
11.1390995625,159,0x20,0x01,Write,ACK
11.1393463125,159,0x20,0xBB,Write,ACK
11.13959325,159,0x20,0x03,Write,ACK
11.1398411875,159,0x20,0x02,Write,ACK
11.140088125,159,0x20,0x25,Write,ACK
11.1403348125,159,0x20,0x17,Write,ACK
11.140581625,159,0x20,0xC9,Write,ACK
11.1412890625,160,0x20,0x5A,Read,ACK
11.14156025,160,0x20,0x5A,Read,NAK
11.1461180625,177,0x18,0x30,Write,NAK
11.147324625,178,0x21,0x01,Write,ACK
11.1475724375,178,0x21,0x48,Write,ACK
11.14782025,178,0x21,0x05,Write,ACK
11.14853325,179,0x21,0x5A,Read,ACK
11.14880775,179,0x21,0x7F,Read,ACK
11.149082375,179,0x21,0x00,Read,ACK
11.1493569375,179,0x21,0x00,Read,ACK
11.1496315,179,0x21,0xC0,Read,ACK
11.1499060625,179,0x21,0x17,Read,ACK
11.15017925,179,0x21,0xF2,Read,NAK
11.1545591875,196,0x36,0x6C,Write,NAK
11.1555748125,197,0x20,0x01,Write,ACK
11.15582175,197,0x20,0x3A,Write,ACK
11.1560689375,197,0x20,0x0A,Write,ACK
11.15631625,197,0x20,0x00,Write,ACK
11.15656325,197,0x20,0x00,Write,ACK
11.15681,197,0x20,0x01,Write,ACK
11.157056875,197,0x20,0x00,Write,ACK
11.1573036875,197,0x20,0x00,Write,ACK
11.1575504375,197,0x20,0x00,Write,ACK
11.157797375,197,0x20,0xBF,Write,ACK
11.1580446875,197,0x20,0x32,Write,ACK
11.1582916875,197,0x20,0x08,Write,ACK
11.1585384375,197,0x20,0x10,Write,ACK
11.1587851875,197,0x20,0xE5,Write,ACK
11.1595338125,198,0x20,0x5A,Read,ACK
11.1598645,198,0x20,0x5A,Read,NAK
11.1609368125,199,0x20,0x01,Write,ACK
11.16118375,199,0x20,0x62,Write,ACK
11.1614305625,199,0x20,0x09,Write,ACK
11.1621521875,200,0x20,0x5A,Read,ACK
11.1624245625,200,0x20,0x20,Read,ACK
11.1626973125,200,0x20,0x38,Read,ACK
11.1629696875,200,0x20,0x33,Read,ACK
11.1632418125,200,0x20,0x46,Read,ACK
11.163514625,200,0x20,0x20,Read,ACK
11.163787,200,0x20,0x38,Read,ACK
11.164059125,200,0x20,0x36,Read,ACK
11.1643315,200,0x20,0x46,Read,ACK
11.1646036875,200,0x20,0x88,Read,ACK
11.164874625,200,0x20,0xD7,Read,NAK
11.1658754375,201,0x20,0x01,Write,ACK
11.1661221875,201,0x20,0x6B,Write,ACK
11.166369125,201,0x20,0x02,Write,ACK
11.167072375,202,0x20,0x5A,Read,ACK
11.1673446875,202,0x20,0x00,Read,ACK
11.1676168125,202,0x20,0xC4,Read,ACK
11.167887625,202,0x20,0x9E,Read,NAK
11.16893825,203,0x20,0x01,Write,ACK
11.169185,203,0x20,0x39,Write,ACK
11.1694321875,203,0x20,0x06,Write,ACK
11.1701461875,204,0x20,0x5A,Read,ACK
11.170418375,204,0x20,0x00,Read,ACK
11.1706906875,204,0x20,0x00,Read,ACK
11.1709628125,204,0x20,0x00,Read,ACK
11.17123525,204,0x20,0x02,Read,ACK
11.1715074375,204,0x20,0x00,Read,ACK
11.1717795625,204,0x20,0x00,Read,ACK
11.1720505625,204,0x20,0x58,Read,NAK
11.173494625,205,0x22,0x00,Write,ACK
11.1736848125,205,0x22,0x02,Write,ACK
11.173876,205,0x22,0x03,Write,ACK
11.1743178125,206,0x22,0x5A,Read,ACK
11.1745098125,206,0x22,0x00,Read,ACK
11.1747018125,206,0x22,0x00,Read,ACK
11.174894,206,0x22,0x00,Read,ACK
11.1750855625,206,0x22,0x5A,Read,NAK
11.1774596875,207,0x21,0x01,Write,ACK
11.1777075,207,0x21,0x46,Write,ACK
11.17795525,207,0x21,0x02,Write,ACK
11.1782036875,207,0x21,0x07,Write,ACK
11.1784514375,207,0x21,0x08,Write,ACK
11.17869925,207,0x21,0x08,Write,ACK
11.1794046875,208,0x21,0x5A,Read,ACK
11.1796778125,208,0x21,0x5A,Read,NAK
11.1839501875,225,0x36,0x6C,Write,NAK
11.188177375,242,0x44,0x88,Write,NAK
11.189337125,243,0x20,0x02,Write,ACK
11.1895838125,243,0x20,0x00,Write,ACK
11.189830625,243,0x20,0x01,Write,ACK
11.1900779375,243,0x20,0x01,Write,ACK
11.190325125,243,0x20,0x42,Write,ACK
11.1910366875,244,0x20,0x5A,Read,ACK
11.1913076875,244,0x20,0x5A,Read,NAK
11.1923795625,245,0x20,0x02,Write,ACK
11.1926265,245,0x20,0x01,Write,ACK
11.1929323125,245,0x20,0x03,Write,ACK
11.1932585,245,0x20,0x00,Write,ACK
11.193507,245,0x20,0x00,Write,ACK
11.1937536875,245,0x20,0x00,Write,ACK
11.1940006875,245,0x20,0x40,Write,ACK
11.194709375,246,0x20,0x5A,Read,ACK
11.1949803125,246,0x20,0x5A,Read,NAK
11.1996810625,263,0x3E,0x7C,Write,NAK
11.20391,280,0x3E,0x7C,Write,NAK
11.2081451875,297,0x44,0x88,Write,NAK
11.220726375,314,0x18,0x30,Write,NAK
11.221872375,315,0x21,0x01,Write,ACK
11.222120375,315,0x21,0x48,Write,ACK
11.222368375,315,0x21,0x05,Write,ACK
11.2230811875,316,0x21,0x5A,Read,ACK
11.2233555625,316,0x21,0x7F,Read,ACK
11.223630125,316,0x21,0x00,Read,ACK
11.2239045,316,0x21,0x00,Read,ACK
11.22417925,316,0x21,0xC0,Read,ACK
11.224453625,316,0x21,0x17,Read,ACK
11.22472675,316,0x21,0xF2,Read,NAK
11.2301888125,334,0x20,0x01,Write,ACK
11.2304355625,334,0x20,0x3A,Write,ACK
11.2306825,334,0x20,0x0A,Write,ACK
11.2309298125,334,0x20,0x00,Write,ACK
11.231176625,334,0x20,0x00,Write,ACK
11.2314235625,334,0x20,0x01,Write,ACK
11.2316708125,334,0x20,0x00,Write,ACK
11.23191825,334,0x20,0x00,Write,ACK
11.232165625,334,0x20,0x00,Write,ACK
11.2324126875,334,0x20,0xBF,Write,ACK
11.2326596875,334,0x20,0x32,Write,ACK
11.232906625,334,0x20,0x08,Write,ACK
11.233153375,334,0x20,0x10,Write,ACK
11.233400375,334,0x20,0xE5,Write,ACK
11.234133375,335,0x20,0x5A,Read,ACK
11.234404125,335,0x20,0x5A,Read,NAK
11.2353205,336,0x20,0x01,Write,ACK
11.23556725,336,0x20,0x62,Write,ACK
11.2358141875,336,0x20,0x09,Write,ACK
11.236535625,337,0x20,0x5A,Read,ACK
11.2368081875,337,0x20,0x20,Read,ACK
11.237080375,337,0x20,0x38,Read,ACK
11.2373526875,337,0x20,0x33,Read,ACK
11.2376248125,337,0x20,0x46,Read,ACK
11.2378970625,337,0x20,0x20,Read,ACK
11.23816925,337,0x20,0x38,Read,ACK
11.238441375,337,0x20,0x36,Read,ACK
11.2387136875,337,0x20,0x46,Read,ACK
11.238985875,337,0x20,0x88,Read,ACK
11.2392568125,337,0x20,0xD7,Read,NAK
11.2402925,338,0x20,0x01,Write,ACK
11.24053925,338,0x20,0x6B,Write,ACK
11.2407861875,338,0x20,0x02,Write,ACK
11.24149025,339,0x20,0x5A,Read,ACK
11.241762375,339,0x20,0x00,Read,ACK
11.2420346875,339,0x20,0xC4,Read,ACK
11.2423056875,339,0x20,0x9E,Read,NAK
11.243825625,340,0x20,0x01,Write,ACK
11.2440725625,340,0x20,0x39,Write,ACK
11.2443195,340,0x20,0x06,Write,ACK
11.2450335625,341,0x20,0x5A,Read,ACK
11.245305875,341,0x20,0x00,Read,ACK
11.2455780625,341,0x20,0x00,Read,ACK
11.2458504375,341,0x20,0x00,Read,ACK
11.24612275,341,0x20,0x02,Read,ACK
11.246395375,341,0x20,0x00,Read,ACK
11.2466675,341,0x20,0x00,Read,ACK
11.2469385,341,0x20,0x58,Read,NAK
11.24838725,342,0x22,0x00,Write,ACK
11.2485774375,342,0x22,0x02,Write,ACK
11.248768375,342,0x22,0x03,Write,ACK
11.2491858125,343,0x22,0x5A,Read,ACK
11.2493778125,343,0x22,0x00,Read,ACK
11.2495698125,343,0x22,0x00,Read,ACK
11.24976175,343,0x22,0x00,Read,ACK
11.2499531875,343,0x22,0x5A,Read,NAK
11.2518425625,344,0x21,0x01,Write,ACK
11.252090375,344,0x21,0x46,Write,ACK
11.252338375,344,0x21,0x02,Write,ACK
11.2525869375,344,0x21,0x07,Write,ACK
11.2528349375,344,0x21,0x08,Write,ACK
11.2530825625,344,0x21,0x08,Write,ACK
11.2537885625,345,0x21,0x5A,Read,ACK
11.2540619375,345,0x21,0x5A,Read,NAK
11.2583208125,362,0x36,0x6C,Write,NAK
11.2630224375,379,0x44,0x88,Write,NAK
11.2642170625,380,0x20,0x02,Write,ACK
11.264464,380,0x20,0x00,Write,ACK
11.2647106875,380,0x20,0x01,Write,ACK
11.2649583125,380,0x20,0x01,Write,ACK
11.26520525,380,0x20,0x42,Write,ACK
11.2659176875,381,0x20,0x5A,Read,ACK
11.2661884375,381,0x20,0x5A,Read,NAK
11.2672945,382,0x20,0x02,Write,ACK
11.26754125,382,0x20,0x01,Write,ACK
11.267788,382,0x20,0x03,Write,ACK
11.2680355625,382,0x20,0x00,Write,ACK
11.2682825,382,0x20,0x00,Write,ACK
11.26852925,382,0x20,0x00,Write,ACK
11.268776,382,0x20,0x40,Write,ACK
11.269485,383,0x20,0x5A,Read,ACK
11.26975575,383,0x20,0x5A,Read,NAK
11.274673125,400,0x3E,0x7C,Write,NAK
11.2792580625,417,0x3E,0x7C,Write,NAK
11.2835936875,434,0x44,0x88,Write,NAK
11.301202875,451,0x18,0x30,Write,NAK
11.3023501875,452,0x21,0x01,Write,ACK
11.302598,452,0x21,0x48,Write,ACK
11.3028456875,452,0x21,0x05,Write,ACK
11.303597125,453,0x21,0x5A,Read,ACK
11.3038716875,453,0x21,0x7F,Read,ACK
11.30414625,453,0x21,0x00,Read,ACK
11.3044210625,453,0x21,0x00,Read,ACK
11.304695625,453,0x21,0xC0,Read,ACK
11.3049701875,453,0x21,0x17,Read,ACK
11.3052435625,453,0x21,0xF2,Read,NAK
11.3100008125,470,0x36,0x6C,Write,NAK
11.311073125,471,0x20,0x01,Write,ACK
11.3113198125,471,0x20,0x3A,Write,ACK
11.3115668125,471,0x20,0x0A,Write,ACK
11.3118145625,471,0x20,0x00,Write,ACK
11.3120613125,471,0x20,0x00,Write,ACK
11.3123083125,471,0x20,0x01,Write,ACK
11.312555625,471,0x20,0x00,Write,ACK
11.3128025625,471,0x20,0x00,Write,ACK
11.3130496875,471,0x20,0x00,Write,ACK
11.3132965,471,0x20,0xBF,Write,ACK
11.3135434375,471,0x20,0x32,Write,ACK
11.313790375,471,0x20,0x08,Write,ACK
11.3140375,471,0x20,0x10,Write,ACK
11.31429525,471,0x20,0xE5,Write,ACK
11.3150213125,472,0x20,0x5A,Read,ACK
11.3152923125,472,0x20,0x5A,Read,NAK
11.316208625,473,0x20,0x01,Write,ACK
11.316455375,473,0x20,0x62,Write,ACK
11.3167023125,473,0x20,0x09,Write,ACK
11.317424375,474,0x20,0x5A,Read,ACK
11.317697125,474,0x20,0x20,Read,ACK
11.3179695,474,0x20,0x38,Read,ACK
11.318241625,474,0x20,0x33,Read,ACK
11.318514,474,0x20,0x46,Read,ACK
11.3187861875,474,0x20,0x20,Read,ACK
11.319058375,474,0x20,0x38,Read,ACK
11.319330875,474,0x20,0x36,Read,ACK
11.3196030625,474,0x20,0x46,Read,ACK
11.3198754375,474,0x20,0x88,Read,ACK
11.3201461875,474,0x20,0xD7,Read,NAK
11.3211828125,475,0x20,0x01,Write,ACK
11.3214295625,475,0x20,0x6B,Write,ACK
11.3216763125,475,0x20,0x02,Write,ACK
11.3223805625,476,0x20,0x5A,Read,ACK
11.322652875,476,0x20,0x00,Read,ACK
11.32292525,476,0x20,0xC4,Read,ACK
11.3231960625,476,0x20,0x9E,Read,NAK
11.3242418125,477,0x20,0x01,Write,ACK
11.32448875,477,0x20,0x39,Write,ACK
11.3247355625,477,0x20,0x06,Write,ACK
11.32544975,478,0x20,0x5A,Read,ACK
11.3257219375,478,0x20,0x00,Read,ACK
11.3259945,478,0x20,0x00,Read,ACK
11.3262788125,478,0x20,0x00,Read,ACK
11.3266066875,478,0x20,0x02,Read,ACK
11.3268804375,478,0x20,0x00,Read,ACK
11.327152625,478,0x20,0x00,Read,ACK
11.327423375,478,0x20,0x58,Read,NAK
11.328997625,479,0x22,0x00,Write,ACK
11.329188375,479,0x22,0x02,Write,ACK
11.329379375,479,0x22,0x03,Write,ACK
11.3297966875,480,0x22,0x5A,Read,ACK
11.3299888125,480,0x22,0x00,Read,ACK
11.33018075,480,0x22,0x00,Read,ACK
11.330373,480,0x22,0x00,Read,ACK
11.3305645625,480,0x22,0x5A,Read,NAK
11.3324808125,481,0x21,0x01,Write,ACK
11.332728625,481,0x21,0x46,Write,ACK
11.3329770625,481,0x21,0x02,Write,ACK
11.3332254375,481,0x21,0x07,Write,ACK
11.3334731875,481,0x21,0x08,Write,ACK
11.3337211875,481,0x21,0x08,Write,ACK
11.334426625,482,0x21,0x5A,Read,ACK
11.33469975,482,0x21,0x5A,Read,NAK
11.3389401875,499,0x36,0x6C,Write,NAK
11.343611,516,0x44,0x88,Write,NAK
11.34483625,517,0x20,0x02,Write,ACK
11.3450831875,517,0x20,0x00,Write,ACK
11.3453305,517,0x20,0x01,Write,ACK
11.3455784375,517,0x20,0x01,Write,ACK
11.34582525,517,0x20,0x42,Write,ACK
11.3465370625,518,0x20,0x5A,Read,ACK
11.3468078125,518,0x20,0x5A,Read,NAK
11.3479086875,519,0x20,0x02,Write,ACK
11.348156,519,0x20,0x01,Write,ACK
11.348403375,519,0x20,0x03,Write,ACK
11.348651125,519,0x20,0x00,Write,ACK
11.3488978125,519,0x20,0x00,Write,ACK
11.349144625,519,0x20,0x00,Write,ACK
11.3493915625,519,0x20,0x40,Write,ACK
11.350100375,520,0x20,0x5A,Read,ACK
11.350371375,520,0x20,0x5A,Read,NAK
11.3552826875,537,0x3E,0x7C,Write,NAK
11.359823125,554,0x3E,0x7C,Write,NAK
11.3639178125,571,0x44,0x88,Write,NAK
11.3812975,588,0x18,0x30,Write,NAK
11.3824728125,589,0x21,0x01,Write,ACK
11.3827206875,589,0x21,0x48,Write,ACK
11.3829684375,589,0x21,0x05,Write,ACK
11.38368125,590,0x21,0x5A,Read,ACK
11.3839558125,590,0x21,0x7F,Read,ACK
11.384230375,590,0x21,0x00,Read,ACK
11.3845319375,590,0x21,0x00,Read,ACK
11.3848065,590,0x21,0xC0,Read,ACK
11.385081125,590,0x21,0x17,Read,ACK
11.38535425,590,0x21,0xF2,Read,NAK
11.389680125,607,0x36,0x6C,Write,NAK
11.3906886875,608,0x20,0x01,Write,ACK
11.3909354375,608,0x20,0x3A,Write,ACK
11.3911821875,608,0x20,0x0A,Write,ACK
11.3914296875,608,0x20,0x00,Write,ACK
11.3916765,608,0x20,0x00,Write,ACK
11.39192325,608,0x20,0x01,Write,ACK
11.39217,608,0x20,0x00,Write,ACK
11.3924169375,608,0x20,0x00,Write,ACK
11.3928469375,608,0x20,0x00,Write,ACK
11.393173375,608,0x20,0xBF,Write,ACK
11.3934216875,608,0x20,0x32,Write,ACK
11.3936686875,608,0x20,0x08,Write,ACK
11.393915625,608,0x20,0x10,Write,ACK
11.394162375,608,0x20,0xE5,Write,ACK
11.39491425,609,0x20,0x5A,Read,ACK
11.39518525,609,0x20,0x5A,Read,NAK
11.3960165,610,0x20,0x01,Write,ACK
11.39626325,610,0x20,0x62,Write,ACK
11.39651,610,0x20,0x09,Write,ACK
11.397231625,611,0x20,0x5A,Read,ACK
11.3975038125,611,0x20,0x20,Read,ACK
11.3977761875,611,0x20,0x38,Read,ACK
11.3980486875,611,0x20,0x33,Read,ACK
11.398320875,611,0x20,0x46,Read,ACK
11.39859325,611,0x20,0x20,Read,ACK
11.398865625,611,0x20,0x38,Read,ACK
11.399138,611,0x20,0x36,Read,ACK
11.3994101875,611,0x20,0x46,Read,ACK
11.399682875,611,0x20,0x88,Read,ACK
11.3999538125,611,0x20,0xD7,Read,NAK
11.400994875,612,0x20,0x01,Write,ACK
11.4012420625,612,0x20,0x6B,Write,ACK
11.40148875,612,0x20,0x02,Write,ACK
11.4021924375,613,0x20,0x5A,Read,ACK
11.4024651875,613,0x20,0x00,Read,ACK
11.4027376875,613,0x20,0xC4,Read,ACK
11.4030085,613,0x20,0x9E,Read,NAK
11.404060125,614,0x20,0x01,Write,ACK
11.4043075,614,0x20,0x39,Write,ACK
11.40455425,614,0x20,0x06,Write,ACK
11.4052685,615,0x20,0x5A,Read,ACK
11.405540625,615,0x20,0x00,Read,ACK
