Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
10.3852116875,0,0x20,0x01,Write,ACK
10.3854584375,0,0x20,0xBB,Write,ACK
10.3857055625,0,0x20,0x01,Write,ACK
10.3864064375,1,0x20,0x5A,Read,ACK
10.3866785625,1,0x20,0x01,Read,ACK
10.386949375,1,0x20,0x5B,Read,NAK
10.3878455,2,0x20,0x01,Write,ACK
10.38809225,2,0x20,0x97,Write,ACK
10.3883391875,2,0x20,0x0A,Write,ACK
10.38906325,3,0x20,0x5A,Read,ACK
10.389335625,3,0x20,0x00,Read,ACK
10.38960775,3,0x20,0x00,Read,ACK
10.3898801875,3,0x20,0x02,Read,ACK
10.3901523125,3,0x20,0x01,Read,ACK
10.3904246875,3,0x20,0x00,Read,ACK
10.3906968125,3,0x20,0x00,Read,ACK
10.3909690625,3,0x20,0x00,Read,ACK
10.39124125,3,0x20,0x00,Read,ACK
10.391513375,3,0x20,0x00,Read,ACK
10.3917856875,3,0x20,0x00,Read,ACK
10.3920566875,3,0x20,0x59,Read,NAK
10.3929278125,4,0x20,0x01,Write,ACK
10.3931748125,4,0x20,0xA1,Write,ACK
10.3934215625,4,0x20,0x08,Write,ACK
10.39414025,5,0x20,0x5A,Read,ACK
10.39441275,5,0x20,0x00,Read,ACK
10.3948445,5,0x20,0x00,Read,ACK
10.39517225,5,0x20,0x00,Read,ACK
10.39544625,5,0x20,0x00,Read,ACK
10.395718625,5,0x20,0x00,Read,ACK
10.3959906875,5,0x20,0x00,Read,ACK
10.396263125,5,0x20,0x00,Read,ACK
10.3965353125,5,0x20,0x00,Read,ACK
10.3968065,5,0x20,0x5A,Read,NAK
10.3977624375,6,0x20,0x01,Write,ACK
10.39801,6,0x20,0xA9,Write,ACK
10.3982566875,6,0x20,0x0A,Write,ACK
10.398504125,6,0x20,0x00,Write,ACK
10.3987510625,6,0x20,0x00,Write,ACK
10.39899825,6,0x20,0x02,Write,ACK
10.399245,6,0x20,0x01,Write,ACK
10.3994916875,6,0x20,0x00,Write,ACK
10.3997388125,6,0x20,0x00,Write,ACK
10.3999858125,6,0x20,0x00,Write,ACK
10.400232625,6,0x20,0x00,Write,ACK
10.400479375,6,0x20,0x00,Write,ACK
10.4007263125,6,0x20,0x00,Write,ACK
10.40097325,6,0x20,0xE1,Write,ACK
10.401699125,7,0x20,0x5A,Read,ACK
10.4019700625,7,0x20,0x5A,Read,NAK
10.4030006875,8,0x20,0x01,Write,ACK
10.4032475,8,0x20,0xB3,Write,ACK
10.4034944375,8,0x20,0x08,Write,ACK
10.40374175,8,0x20,0x00,Write,ACK
10.4039885625,8,0x20,0x00,Write,ACK
10.4042353125,8,0x20,0x00,Write,ACK
10.4044828125,8,0x20,0x00,Write,ACK
10.4047301875,8,0x20,0x00,Write,ACK
10.4049769375,8,0x20,0x00,Write,ACK
10.4052236875,8,0x20,0x00,Write,ACK
10.4054708125,8,0x20,0x00,Write,ACK
10.4057178125,8,0x20,0xFA,Write,ACK
10.40643825,9,0x20,0x5A,Read,ACK
10.40670925,9,0x20,0x5A,Read,NAK
10.4077456875,10,0x20,0x01,Write,ACK
10.407992625,10,0x20,0xBB,Write,ACK
10.408239375,10,0x20,0x03,Write,ACK
10.4084866875,10,0x20,0x02,Write,ACK
10.4087335,10,0x20,0x25,Write,ACK
10.4089804375,10,0x20,0x00,Write,ACK
10.4092271875,10,0x20,0xDE,Write,ACK
10.4099348125,11,0x20,0x5A,Read,ACK
10.41020575,11,0x20,0x5A,Read,NAK
10.4147765625,28,0x18,0x30,Write,NAK
10.41598825,29,0x21,0x01,Write,ACK
10.416236,29,0x21,0x48,Write,ACK
10.416483625,29,0x21,0x05,Write,ACK
10.4171964375,30,0x21,0x5A,Read,ACK
10.4174711875,30,0x21,0x93,Read,ACK
10.4177459375,30,0x21,0x00,Read,ACK
10.4180205,30,0x21,0x00,Read,ACK
10.418295125,30,0x21,0xC0,Read,ACK
10.418569625,30,0x21,0x17,Read,ACK
10.4188428125,30,0x21,0x1E,Read,NAK
10.423228375,47,0x36,0x6C,Write,NAK
10.4242455,48,0x20,0x01,Write,ACK
10.42449225,48,0x20,0x3A,Write,ACK
10.424739,48,0x20,0x0A,Write,ACK
10.424986375,48,0x20,0x00,Write,ACK
10.4252333125,48,0x20,0x00,Write,ACK
10.4254800625,48,0x20,0x01,Write,ACK
10.4257268125,48,0x20,0x00,Write,ACK
10.4259735625,48,0x20,0x00,Write,ACK
10.4262206875,48,0x20,0x00,Write,ACK
10.4264675,48,0x20,0xBF,Write,ACK
10.42671425,48,0x20,0x32,Write,ACK
10.426961,48,0x20,0x00,Write,ACK
10.427207875,48,0x20,0x10,Write,ACK
10.427454625,48,0x20,0xED,Write,ACK
10.4281809375,49,0x20,0x5A,Read,ACK
10.428471875,49,0x20,0x5A,Read,NAK
10.429340625,50,0x20,0x01,Write,ACK
10.429588,50,0x20,0x62,Write,ACK
10.4298351875,50,0x20,0x09,Write,ACK
10.4305568125,51,0x20,0x5A,Read,ACK
10.430829,51,0x20,0x20,Read,ACK
10.431101125,51,0x20,0x38,Read,ACK
10.431373875,51,0x20,0x39,Read,ACK
10.4316463125,51,0x20,0x46,Read,ACK
10.4319184375,51,0x20,0x31,Read,ACK
10.43219125,51,0x20,0x30,Read,ACK
10.432463625,51,0x20,0x34,Read,ACK
10.432736,51,0x20,0x46,Read,ACK
10.4330085,51,0x20,0xC5,Read,ACK
10.4332795,51,0x20,0x8B,Read,NAK
10.4342853125,52,0x20,0x01,Write,ACK
10.43453225,52,0x20,0x6B,Write,ACK
10.4347794375,52,0x20,0x02,Write,ACK
10.4354828125,53,0x20,0x5A,Read,ACK
10.4357550625,53,0x20,0x00,Read,ACK
10.436027375,53,0x20,0xC4,Read,ACK
10.436298375,53,0x20,0x9E,Read,NAK
10.437359,54,0x20,0x01,Write,ACK
10.437606375,54,0x20,0x39,Write,ACK
10.4378533125,54,0x20,0x06,Write,ACK
10.4385671875,55,0x20,0x5A,Read,ACK
10.438839375,55,0x20,0x00,Read,ACK
10.4391116875,55,0x20,0x00,Read,ACK
10.439383875,55,0x20,0x00,Read,ACK
10.43965625,55,0x20,0x02,Read,ACK
10.439928625,55,0x20,0x00,Read,ACK
10.4402011875,55,0x20,0x00,Read,ACK
10.4404721875,55,0x20,0x58,Read,NAK
10.441916125,56,0x22,0x00,Write,ACK
10.4421063125,56,0x22,0x02,Write,ACK
10.4422973125,56,0x22,0x03,Write,ACK
10.442739375,57,0x22,0x5A,Read,ACK
10.4429313125,57,0x22,0x00,Read,ACK
10.4431233125,57,0x22,0x00,Read,ACK
10.44331525,57,0x22,0x00,Read,ACK
10.443506625,57,0x22,0x5A,Read,NAK
10.4458854375,58,0x21,0x01,Write,ACK
10.4461334375,58,0x21,0x46,Write,ACK
10.44638125,58,0x21,0x02,Write,ACK
10.446629625,58,0x21,0x07,Write,ACK
10.4468774375,58,0x21,0x08,Write,ACK
10.4471254375,58,0x21,0x08,Write,ACK
10.4478308125,59,0x21,0x5A,Read,ACK
10.4481041875,59,0x21,0x5A,Read,NAK
10.4524021875,76,0x36,0x6C,Write,NAK
10.456651625,93,0x44,0x88,Write,NAK
10.4577863125,94,0x20,0x02,Write,ACK
10.4580333125,94,0x20,0x00,Write,ACK
10.4582804375,94,0x20,0x01,Write,ACK
10.45852775,94,0x20,0x01,Write,ACK
10.4587746875,94,0x20,0x42,Write,ACK
10.4594861875,95,0x20,0x5A,Read,ACK
10.4597569375,95,0x20,0x5A,Read,NAK
10.460838,96,0x20,0x02,Write,ACK
10.46108475,96,0x20,0x01,Write,ACK
10.4614766875,96,0x20,0x03,Write,ACK
10.4618025,96,0x20,0x00,Write,ACK
10.46205075,96,0x20,0x00,Write,ACK
10.4622976875,96,0x20,0x00,Write,ACK
10.4625448125,96,0x20,0x40,Write,ACK
10.463282375,97,0x20,0x5A,Read,ACK
10.4635533125,97,0x20,0x5A,Read,NAK
10.4684523125,114,0x3E,0x7C,Write,NAK
10.4726934375,131,0x3E,0x7C,Write,NAK
10.476903375,148,0x44,0x88,Write,NAK
10.4854741875,149,0x20,0x01,Write,ACK
10.4857213125,149,0x20,0xBB,Write,ACK
10.4859680625,149,0x20,0x01,Write,ACK
10.486669125,150,0x20,0x5A,Read,ACK
10.4869416875,150,0x20,0x02,Read,ACK
10.4872130625,150,0x20,0x58,Read,NAK
10.488114625,151,0x20,0x01,Write,ACK
10.4883615,151,0x20,0x97,Write,ACK
10.4886083125,151,0x20,0x0A,Write,ACK
10.4893325625,152,0x20,0x5A,Read,ACK
10.4896046875,152,0x20,0x00,Read,ACK
10.4898769375,152,0x20,0x00,Read,ACK
10.490149125,152,0x20,0x02,Read,ACK
10.49042125,152,0x20,0x01,Read,ACK
10.490693625,152,0x20,0x00,Read,ACK
10.49096575,152,0x20,0x00,Read,ACK
10.491238,152,0x20,0x00,Read,ACK
10.4915105625,152,0x20,0x00,Read,ACK
10.4917833125,152,0x20,0x00,Read,ACK
10.4920556875,152,0x20,0x00,Read,ACK
10.4923268125,152,0x20,0x59,Read,NAK
10.493207625,153,0x20,0x01,Write,ACK
10.4934545,153,0x20,0xA1,Write,ACK
10.4937015,153,0x20,0x08,Write,ACK
10.494421,154,0x20,0x5A,Read,ACK
10.4947993125,154,0x20,0x00,Read,ACK
10.4950731875,154,0x20,0x00,Read,ACK
10.4953459375,154,0x20,0x00,Read,ACK
10.4956185,154,0x20,0x00,Read,ACK
10.4958906875,154,0x20,0x00,Read,ACK
10.4961630625,154,0x20,0x00,Read,ACK
10.49643525,154,0x20,0x00,Read,ACK
10.496707625,154,0x20,0x00,Read,ACK
10.496978375,154,0x20,0x5A,Read,NAK
10.4981158125,155,0x20,0x01,Write,ACK
10.498362625,155,0x20,0xA9,Write,ACK
10.4986095625,155,0x20,0x0A,Write,ACK
10.4988569375,155,0x20,0x00,Write,ACK
10.4991038125,155,0x20,0x00,Write,ACK
10.499350625,155,0x20,0x02,Write,ACK
10.499597625,155,0x20,0x01,Write,ACK
10.4998445625,155,0x20,0x00,Write,ACK
10.5000915,155,0x20,0x00,Write,ACK
10.5003384375,155,0x20,0x00,Write,ACK
10.50058525,155,0x20,0x00,Write,ACK
10.50083275,155,0x20,0x00,Write,ACK
10.5010799375,155,0x20,0x00,Write,ACK
10.501326625,155,0x20,0xE1,Write,ACK
10.5020526875,156,0x20,0x5A,Read,ACK
10.5023235,156,0x20,0x5A,Read,NAK
10.5033641875,157,0x20,0x01,Write,ACK
10.503610875,157,0x20,0xB3,Write,ACK
10.5038576875,157,0x20,0x08,Write,ACK
10.5041050625,157,0x20,0x00,Write,ACK
10.504352,157,0x20,0x00,Write,ACK
10.5045986875,157,0x20,0x00,Write,ACK
10.5048456875,157,0x20,0x00,Write,ACK
10.5050930625,157,0x20,0x00,Write,ACK
10.505340375,157,0x20,0x00,Write,ACK
10.5055876875,157,0x20,0x00,Write,ACK
10.5058345,157,0x20,0x00,Write,ACK
10.506081625,157,0x20,0xFA,Write,ACK
10.5068026875,158,0x20,0x5A,Read,ACK
10.5070735,158,0x20,0x5A,Read,NAK
10.5081145625,159,0x20,0x01,Write,ACK
10.5083615,159,0x20,0xBB,Write,ACK
10.5086084375,159,0x20,0x03,Write,ACK
10.508856375,159,0x20,0x02,Write,ACK
10.5091036875,159,0x20,0x25,Write,ACK
10.5093505,159,0x20,0x17,Write,ACK
10.509597625,159,0x20,0xC9,Write,ACK
10.5103056875,160,0x20,0x5A,Read,ACK
10.5105765,160,0x20,0x5A,Read,NAK
10.5151155625,177,0x18,0x30,Write,NAK
10.5163511875,178,0x21,0x01,Write,ACK
10.5165989375,178,0x21,0x48,Write,ACK
10.5168466875,178,0x21,0x05,Write,ACK
10.5175599375,179,0x21,0x5A,Read,ACK
10.5178346875,179,0x21,0x93,Read,ACK
10.5181095,179,0x21,0x00,Read,ACK
10.5183840625,179,0x21,0x00,Read,ACK
10.5186584375,179,0x21,0xC0,Read,ACK
10.51893325,179,0x21,0x17,Read,ACK
10.51920675,179,0x21,0x1E,Read,NAK
10.5233293125,196,0x36,0x6C,Write,NAK
10.5243475,197,0x20,0x01,Write,ACK
10.52459425,197,0x20,0x3A,Write,ACK
10.524841,197,0x20,0x0A,Write,ACK
10.5250885625,197,0x20,0x00,Write,ACK
10.5253353125,197,0x20,0x00,Write,ACK
10.5255820625,197,0x20,0x01,Write,ACK
10.5258291875,197,0x20,0x00,Write,ACK
10.526076375,197,0x20,0x00,Write,ACK
10.526323125,197,0x20,0x00,Write,ACK
10.5265698125,197,0x20,0xBF,Write,ACK
10.5268168125,197,0x20,0x32,Write,ACK
10.527064,197,0x20,0x08,Write,ACK
10.5273109375,197,0x20,0x10,Write,ACK
10.5275576875,197,0x20,0xE5,Write,ACK
10.5283938125,198,0x20,0x5A,Read,ACK
10.5286661875,198,0x20,0x5A,Read,NAK
10.5297220625,199,0x20,0x01,Write,ACK
10.52996875,199,0x20,0x62,Write,ACK
10.5302156875,199,0x20,0x09,Write,ACK
10.530937625,200,0x20,0x5A,Read,ACK
10.53120975,200,0x20,0x20,Read,ACK
10.531482125,200,0x20,0x38,Read,ACK
10.5317545,200,0x20,0x39,Read,ACK
10.5320268125,200,0x20,0x46,Read,ACK
10.5322990625,200,0x20,0x31,Read,ACK
10.5325718125,200,0x20,0x30,Read,ACK
10.5328441875,200,0x20,0x34,Read,ACK
10.5331166875,200,0x20,0x46,Read,ACK
10.5333889375,200,0x20,0xC5,Read,ACK
10.533659875,200,0x20,0x8B,Read,NAK
10.534676375,201,0x20,0x01,Write,ACK
10.534923125,201,0x20,0x6B,Write,ACK
10.5351698125,201,0x20,0x02,Write,ACK
10.5358736875,202,0x20,0x5A,Read,ACK
10.5361465,202,0x20,0x00,Read,ACK
10.5364188125,202,0x20,0xC4,Read,ACK
10.536689625,202,0x20,0x9E,Read,NAK
10.5377454375,203,0x20,0x01,Write,ACK
10.5379924375,203,0x20,0x39,Write,ACK
10.5382391875,203,0x20,0x06,Write,ACK
10.538953,204,0x20,0x5A,Read,ACK
10.5392251875,204,0x20,0x00,Read,ACK
10.5394976875,204,0x20,0x00,Read,ACK
10.539770125,204,0x20,0x00,Read,ACK
10.5400425,204,0x20,0x02,Read,ACK
10.5403148125,204,0x20,0x00,Read,ACK
10.54058725,204,0x20,0x00,Read,ACK
10.540858,204,0x20,0x58,Read,NAK
10.542317,205,0x22,0x00,Write,ACK
10.5425071875,205,0x22,0x02,Write,ACK
10.542698125,205,0x22,0x03,Write,ACK
10.54314025,206,0x22,0x5A,Read,ACK
10.5433321875,206,0x22,0x00,Read,ACK
10.5435241875,206,0x22,0x00,Read,ACK
10.543716125,206,0x22,0x00,Read,ACK
10.5439075,206,0x22,0x5A,Read,NAK
10.5462896875,207,0x21,0x01,Write,ACK
10.54653725,207,0x21,0x46,Write,ACK
10.5467850625,207,0x21,0x02,Write,ACK
10.54703325,207,0x21,0x07,Write,ACK
10.5472810625,207,0x21,0x08,Write,ACK
10.5475288125,207,0x21,0x08,Write,ACK
10.5482344375,208,0x21,0x5A,Read,ACK
10.548507625,208,0x21,0x5A,Read,NAK
10.55279025,225,0x36,0x6C,Write,NAK
10.55702875,242,0x44,0x88,Write,NAK
10.5581938125,243,0x20,0x02,Write,ACK
10.55844075,243,0x20,0x00,Write,ACK
10.5586875625,243,0x20,0x01,Write,ACK
10.558934875,243,0x20,0x01,Write,ACK
10.559181625,243,0x20,0x42,Write,ACK
10.5598935,244,0x20,0x5A,Read,ACK
10.5601645,244,0x20,0x5A,Read,NAK
10.5614520625,245,0x20,0x02,Write,ACK
10.5617785,245,0x20,0x01,Write,ACK
10.5620270625,245,0x20,0x03,Write,ACK
10.5622745625,245,0x20,0x00,Write,ACK
10.5625215625,245,0x20,0x00,Write,ACK
10.5627683125,245,0x20,0x00,Write,ACK
10.5630154375,245,0x20,0x40,Write,ACK
10.5637496875,246,0x20,0x5A,Read,ACK
10.5640205,246,0x20,0x5A,Read,NAK
10.5688310625,263,0x3E,0x7C,Write,NAK
10.573087125,280,0x3E,0x7C,Write,NAK
10.5772915,297,0x44,0x88,Write,NAK
10.5896994375,314,0x18,0x30,Write,NAK
10.5908401875,315,0x21,0x01,Write,ACK
10.591088,315,0x21,0x48,Write,ACK
10.5913355625,315,0x21,0x05,Write,ACK
10.59204875,316,0x21,0x5A,Read,ACK
10.5923236875,316,0x21,0x93,Read,ACK
10.5925983125,316,0x21,0x00,Read,ACK
10.5928728125,316,0x21,0x00,Read,ACK
10.5931474375,316,0x21,0xC0,Read,ACK
10.5934220625,316,0x21,0x17,Read,ACK
10.5936951875,316,0x21,0x1E,Read,NAK
10.5989040625,334,0x20,0x01,Write,ACK
10.5991511875,334,0x20,0x3A,Write,ACK
10.5994195625,334,0x20,0x0A,Write,ACK
10.5996675,334,0x20,0x00,Write,ACK
10.5999145,334,0x20,0x00,Write,ACK
10.60016125,334,0x20,0x01,Write,ACK
10.600408,334,0x20,0x00,Write,ACK
10.6006546875,334,0x20,0x00,Write,ACK
10.6009018125,334,0x20,0x00,Write,ACK
10.6011488125,334,0x20,0xBF,Write,ACK
10.6013955625,334,0x20,0x32,Write,ACK
10.601642375,334,0x20,0x08,Write,ACK
10.6018893125,334,0x20,0x10,Write,ACK
10.60213625,334,0x20,0xE5,Write,ACK
10.602862125,335,0x20,0x5A,Read,ACK
10.603133125,335,0x20,0x5A,Read,NAK
10.6040488125,336,0x20,0x01,Write,ACK
10.604295625,336,0x20,0x62,Write,ACK
10.6045426875,336,0x20,0x09,Write,ACK
10.60526425,337,0x20,0x5A,Read,ACK
10.605536625,337,0x20,0x20,Read,ACK
10.6058086875,337,0x20,0x38,Read,ACK
10.606081125,337,0x20,0x39,Read,ACK
10.6063533125,337,0x20,0x46,Read,ACK
10.6066258125,337,0x20,0x31,Read,ACK
10.6068980625,337,0x20,0x30,Read,ACK
10.607171,337,0x20,0x34,Read,ACK
10.6074431875,337,0x20,0x46,Read,ACK
10.607715375,337,0x20,0xC5,Read,ACK
10.607986125,337,0x20,0x8B,Read,NAK
10.6090375625,338,0x20,0x01,Write,ACK
10.6092843125,338,0x20,0x6B,Write,ACK
10.609531125,338,0x20,0x02,Write,ACK
10.6102345625,339,0x20,0x5A,Read,ACK
10.6105066875,339,0x20,0x00,Read,ACK
10.6107788125,339,0x20,0xC4,Read,ACK
10.611049625,339,0x20,0x9E,Read,NAK
10.6120865,340,0x20,0x01,Write,ACK
10.6123334375,340,0x20,0x39,Write,ACK
10.6125801875,340,0x20,0x06,Write,ACK
10.6132938125,341,0x20,0x5A,Read,ACK
10.61356625,341,0x20,0x00,Read,ACK
10.613838375,341,0x20,0x00,Read,ACK
10.6141106875,341,0x20,0x00,Read,ACK
10.6143829375,341,0x20,0x02,Read,ACK
10.6146553125,341,0x20,0x00,Read,ACK
10.6149275,341,0x20,0x00,Read,ACK
10.6151984375,341,0x20,0x58,Read,NAK
10.6166573125,342,0x22,0x00,Write,ACK
10.6168475,342,0x22,0x02,Write,ACK
10.6170388125,342,0x22,0x03,Write,ACK
10.6174561875,343,0x22,0x5A,Read,ACK
10.617648125,343,0x22,0x00,Read,ACK
10.6178403125,343,0x22,0x00,Read,ACK
10.6180325,343,0x22,0x00,Read,ACK
10.6182240625,343,0x22,0x5A,Read,NAK
10.61985925,344,0x21,0x01,Write,ACK
10.6201070625,344,0x21,0x46,Write,ACK
10.6203548125,344,0x21,0x02,Write,ACK
10.62060325,344,0x21,0x07,Write,ACK
10.6208508125,344,0x21,0x08,Write,ACK
10.621098625,344,0x21,0x08,Write,ACK
10.6218068125,345,0x21,0x5A,Read,ACK
10.62208,345,0x21,0x5A,Read,NAK
10.6263496875,362,0x36,0x6C,Write,NAK
10.630948,379,0x44,0x88,Write,NAK
10.631987875,380,0x20,0x02,Write,ACK
10.6322348125,380,0x20,0x00,Write,ACK
10.632481625,380,0x20,0x01,Write,ACK
10.6327291875,380,0x20,0x01,Write,ACK
10.632976125,380,0x20,0x42,Write,ACK
10.633688,381,0x20,0x5A,Read,ACK
10.633959,381,0x20,0x5A,Read,NAK
10.635039625,382,0x20,0x02,Write,ACK
10.635286375,382,0x20,0x01,Write,ACK
10.635533125,382,0x20,0x03,Write,ACK
10.6357805,382,0x20,0x00,Write,ACK
10.6360274375,382,0x20,0x00,Write,ACK
10.6362741875,382,0x20,0x00,Write,ACK
10.6365211875,382,0x20,0x40,Write,ACK
10.63723025,383,0x20,0x5A,Read,ACK
10.637501,383,0x20,0x5A,Read,NAK
10.642142,400,0x3E,0x7C,Write,NAK
10.6467456875,417,0x3E,0x7C,Write,NAK
10.650806,434,0x44,0x88,Write,NAK
10.6700335625,451,0x18,0x30,Write,NAK
10.671189125,452,0x21,0x01,Write,ACK
10.671436875,452,0x21,0x48,Write,ACK
10.6716846875,452,0x21,0x05,Write,ACK
10.6723976875,453,0x21,0x5A,Read,ACK
10.6726725,453,0x21,0x93,Read,ACK
10.6729470625,453,0x21,0x00,Read,ACK
10.6732218125,453,0x21,0x00,Read,ACK
10.6734965625,453,0x21,0xC0,Read,ACK
10.6737711875,453,0x21,0x17,Read,ACK
10.6740443125,453,0x21,0x1E,Read,NAK
10.679255,471,0x20,0x01,Write,ACK
10.67950175,471,0x20,0x3A,Write,ACK
10.6797485,471,0x20,0x0A,Write,ACK
10.6799960625,471,0x20,0x00,Write,ACK
10.68024325,471,0x20,0x00,Write,ACK
10.68049,471,0x20,0x01,Write,ACK
10.6807373125,471,0x20,0x00,Write,ACK
10.6809846875,471,0x20,0x00,Write,ACK
10.6812320625,471,0x20,0x00,Write,ACK
10.6814794375,471,0x20,0xBF,Write,ACK
10.6817261875,471,0x20,0x32,Write,ACK
10.6819733125,471,0x20,0x08,Write,ACK
10.6822205,471,0x20,0x10,Write,ACK
10.68246725,471,0x20,0xE5,Write,ACK
10.6831935,472,0x20,0x5A,Read,ACK
10.6834644375,472,0x20,0x5A,Read,NAK
10.684401625,473,0x20,0x01,Write,ACK
10.684649,473,0x20,0x62,Write,ACK
10.6848956875,473,0x20,0x09,Write,ACK
10.685617375,474,0x20,0x5A,Read,ACK
10.6858901875,474,0x20,0x20,Read,ACK
10.686162375,474,0x20,0x38,Read,ACK
10.6864346875,474,0x20,0x39,Read,ACK
10.6867070625,474,0x20,0x46,Read,ACK
10.68697925,474,0x20,0x31,Read,ACK
10.6872514375,474,0x20,0x30,Read,ACK
10.687524375,474,0x20,0x34,Read,ACK
10.6877965625,474,0x20,0x46,Read,ACK
10.6880695625,474,0x20,0xC5,Read,ACK
10.6883403125,474,0x20,0x8B,Read,NAK
10.6893911875,475,0x20,0x01,Write,ACK
10.689637875,475,0x20,0x6B,Write,ACK
10.6898848125,475,0x20,0x02,Write,ACK
10.6905885,476,0x20,0x5A,Read,ACK
10.6908606875,476,0x20,0x00,Read,ACK
10.69113325,476,0x20,0xC4,Read,ACK
10.691404,476,0x20,0x9E,Read,NAK
10.6924553125,477,0x20,0x01,Write,ACK
10.69270225,477,0x20,0x39,Write,ACK
10.6929495625,477,0x20,0x06,Write,ACK
10.6936638125,478,0x20,0x5A,Read,ACK
10.693936,478,0x20,0x00,Read,ACK
10.694208375,478,0x20,0x00,Read,ACK
10.6944806875,478,0x20,0x00,Read,ACK
10.6947645625,478,0x20,0x02,Read,ACK
10.695092375,478,0x20,0x00,Read,ACK
10.695366125,478,0x20,0x00,Read,ACK
10.69563725,478,0x20,0x58,Read,NAK
10.69722575,479,0x22,0x00,Write,ACK
10.6974159375,479,0x22,0x02,Write,ACK
10.6976069375,479,0x22,0x03,Write,ACK
10.698046,480,0x22,0x5A,Read,ACK
10.698238,480,0x22,0x00,Read,ACK
10.6984299375,480,0x22,0x00,Read,ACK
10.698621875,480,0x22,0x00,Read,ACK
10.6988135,480,0x22,0x5A,Read,NAK
10.700690375,481,0x21,0x01,Write,ACK
10.7009381875,481,0x21,0x46,Write,ACK
10.7011861875,481,0x21,0x02,Write,ACK
10.7014345625,481,0x21,0x07,Write,ACK
10.7016821875,481,0x21,0x08,Write,ACK
10.7019299375,481,0x21,0x08,Write,ACK
10.7026351875,482,0x21,0x5A,Read,ACK
10.7029089375,482,0x21,0x5A,Read,NAK
10.7071908125,499,0x36,0x6C,Write,NAK
10.7118794375,516,0x44,0x88,Write,NAK
10.7131041875,517,0x20,0x02,Write,ACK
10.713351125,517,0x20,0x00,Write,ACK
10.713598125,517,0x20,0x01,Write,ACK
10.7138454375,517,0x20,0x01,Write,ACK
10.714092375,517,0x20,0x42,Write,ACK
10.714803625,518,0x20,0x5A,Read,ACK
10.715074625,518,0x20,0x5A,Read,NAK
10.7161558125,519,0x20,0x02,Write,ACK
10.7164030625,519,0x20,0x01,Write,ACK
10.71664975,519,0x20,0x03,Write,ACK
10.7168975625,519,0x20,0x00,Write,ACK
10.7171445,519,0x20,0x00,Write,ACK
10.7173918125,519,0x20,0x00,Write,ACK
10.717638625,519,0x20,0x40,Write,ACK
10.71834725,520,0x20,0x5A,Read,ACK
10.71861825,520,0x20,0x5A,Read,NAK
10.723274375,537,0x3E,0x7C,Write,NAK
10.7274826875,554,0x3E,0x7C,Write,NAK
10.7322208125,571,0x44,0x88,Write,NAK
10.750410625,588,0x18,0x30,Write,NAK
10.7515614375,589,0x21,0x01,Write,ACK
10.75180925,589,0x21,0x48,Write,ACK
10.7520574375,589,0x21,0x05,Write,ACK
10.752770625,590,0x21,0x5A,Read,ACK
10.753045,590,0x21,0x93,Read,ACK
10.7533195,590,0x21,0x00,Read,ACK
10.7535939375,590,0x21,0x00,Read,ACK
10.7538685,590,0x21,0xC0,Read,ACK
10.7541428125,590,0x21,0x17,Read,ACK
10.7544160625,590,0x21,0x1E,Read,NAK
10.7585273125,607,0x36,0x6C,Write,NAK
10.7595569375,608,0x20,0x01,Write,ACK
10.759804125,608,0x20,0x3A,Write,ACK
10.7600508125,608,0x20,0x0A,Write,ACK
10.76029825,608,0x20,0x00,Write,ACK
10.760545,608,0x20,0x00,Write,ACK
10.760792125,608,0x20,0x01,Write,ACK
10.7610388125,608,0x20,0x00,Write,ACK
10.761344375,608,0x20,0x00,Write,ACK
10.761670375,608,0x20,0x00,Write,ACK
10.761918625,608,0x20,0xBF,Write,ACK
10.76216575,608,0x20,0x32,Write,ACK
10.7624125625,608,0x20,0x08,Write,ACK
10.7626595,608,0x20,0x10,Write,ACK
10.76290625,608,0x20,0xE5,Write,ACK
10.763632125,609,0x20,0x5A,Read,ACK
10.7639028125,609,0x20,0x5A,Read,NAK
10.7648986875,610,0x20,0x01,Write,ACK
10.7651454375,610,0x20,0x62,Write,ACK
10.7653924375,610,0x20,0x09,Write,ACK
10.7661140625,611,0x20,0x5A,Read,ACK
10.76638625,611,0x20,0x20,Read,ACK
10.7666584375,611,0x20,0x38,Read,ACK
10.76693075,611,0x20,0x39,Read,ACK
10.7672029375,611,0x20,0x46,Read,ACK
10.767475125,611,0x20,0x31,Read,ACK
10.7677475,611,0x20,0x30,Read,ACK
10.7680196875,611,0x20,0x34,Read,ACK
10.7682918125,611,0x20,0x46,Read,ACK
10.768564625,611,0x20,0xC5,Read,ACK
10.7688355,611,0x20,0x8B,Read,NAK
10.7698864375,612,0x20,0x01,Write,ACK
10.770133375,612,0x20,0x6B,Write,ACK
10.770380125,612,0x20,0x02,Write,ACK
10.7710835625,613,0x20,0x5A,Read,ACK
10.7713559375,613,0x20,0x00,Read,ACK
10.7716286875,613,0x20,0xC4,Read,ACK
10.7718998125,613,0x20,0x9E,Read,NAK
10.7729606875,614,0x20,0x01,Write,ACK
10.7732076875,614,0x20,0x39,Write,ACK
10.7734544375,614,0x20,0x06,Write,ACK
10.774168125,615,0x20,0x5A,Read,ACK
10.7744403125,615,0x20,0x00,Read,ACK
10.7747124375,615,0x20,0x00,Read,ACK
